Low,Mid,High,LowPercent,MidPercent,HighPercent,LowAverage,MidAverage,HighAverage,MaxWealth,MinWealth,Gini
179,60,11,0.716,0.24,0.044,156.24324,465.87564,277.8832,980.2547,10.504641,50.820725266909
177,61,12,0.708,0.244,0.048,157.94438,465.8586,283.19763,988.2434,9.0,50.29435147398909
179,59,12,0.716,0.236,0.048,163.0873,477.86276,290.87314,1005.42725,10.0,49.93856526025048
186,52,12,0.744,0.208,0.048,158.8832,486.78558,281.51483,1024.4272,4.0,52.23094391466294
186,52,12,0.744,0.208,0.048,162.4569,495.6807,289.10757,1043.4272,4.0,52.0277514952104
188,50,12,0.752,0.2,0.048,162.51587,499.35663,284.64948,1052.7123,6.2749233,52.688871265731
189,49,12,0.756,0.196,0.048,163.3702,500.2964,283.8688,1061.1935,9.0,52.81532062667248
192,47,11,0.768,0.188,0.044,163.23671,503.0562,279.5472,1072.1935,8.0,53.068686560975046
196,44,10,0.784,0.176,0.04,163.4126,505.42,272.71555,1079.324,1.0,53.484196811386944
195,45,10,0.78,0.18,0.04,161.4897,488.7148,263.2546,1070.4073,1.0,52.96267263015944
191,46,13,0.764,0.184,0.052,153.46529,444.81665,258.68738,972.6743,9.0,52.84601464361186
193,44,13,0.772,0.176,0.052,154.81299,444.02597,263.1416,983.99695,8.0,52.72445571844583
194,43,13,0.776,0.172,0.052,156.82228,447.457,269.71506,989.2663,15.772448,52.502749030623825
200,38,12,0.8,0.152,0.048,159.0034,459.99023,266.9474,1013.2663,6.0,53.34561293225125
201,37,12,0.804,0.148,0.048,161.61102,461.61847,267.86667,1024.4795,8.0,53.054414339756484
203,36,11,0.812,0.144,0.044,164.7983,459.639,255.47272,1037.1643,6.572447,52.259405133139815
202,37,11,0.808,0.148,0.044,166.46622,455.4461,262.38028,1052.9163,3.5724468,51.658823040335854
199,42,9,0.796,0.168,0.036,165.2345,459.0972,261.6367,1071.6393,0.5724468,51.31726728142986
205,38,7,0.82,0.152,0.028,163.05405,467.54153,241.01976,1089.6749,6.0,51.778081864977146
207,38,5,0.828,0.152,0.02,164.16144,473.32166,237.20074,1103.328,7.0,50.83755199186272
205,40,5,0.82,0.16,0.02,164.53342,477.0804,243.15504,1111.1853,9.0,50.44138150187792
205,40,5,0.82,0.16,0.02,163.31282,467.87665,243.82448,1117.9282,15.0,49.97223691648106
205,40,5,0.82,0.16,0.02,165.97495,476.64487,251.05443,1128.9282,18.0,49.726249469851616
206,40,4,0.824,0.16,0.016,167.16846,481.3313,251.66672,1143.1757,5.0,49.29373480622598
208,38,4,0.832,0.152,0.016,169.54344,490.78506,249.78922,1161.2113,6.0,49.267299905179236
211,36,3,0.844,0.144,0.012,171.11824,499.46387,242.81516,1174.8644,7.0,49.37427482068596
213,34,3,0.852,0.136,0.012,173.6325,494.6767,234.87648,1189.8644,5.0,48.698993927020645
213,34,3,0.852,0.136,0.012,177.20792,504.81262,241.16524,1204.1118,6.089403,48.507593304173504
213,34,3,0.852,0.136,0.012,180.08347,501.87827,248.2144,1217.8079,11.089403,47.72100630949718
215,33,2,0.86,0.132,0.008,185.83534,520.53986,255.07774,1244.8079,11.0,47.22338989024866
216,32,2,0.864,0.128,0.008,184.71555,510.12158,249.84273,1251.8079,5.0,47.16421450366034
217,31,2,0.868,0.124,0.008,183.15213,521.1474,242.19856,1263.6055,2.0,48.54517639804907
218,30,2,0.872,0.12,0.008,184.74731,523.1095,244.5451,1273.5557,1.0,48.19107264212108
220,28,2,0.88,0.112,0.008,188.18053,528.1737,248.6302,1284.8783,6.0,47.757671236082395
185,61,4,0.74,0.244,0.016,153.10097,407.39304,219.22537,911.4808,6.8,46.88491917157808
188,58,4,0.752,0.232,0.016,159.67274,417.32126,225.0832,932.4808,3.6000004,46.34836693031685
184,62,4,0.736,0.248,0.016,156.26494,412.3717,221.32039,939.13617,0.40000057,46.707685083657914
183,64,3,0.732,0.256,0.012,156.00623,416.02274,216.41557,950.13617,4.0,46.58047516683292
183,64,3,0.732,0.256,0.012,158.36278,420.23398,220.38763,954.63855,5.0,46.3553107241387
184,63,3,0.736,0.252,0.012,160.57431,427.42743,225.15689,959.63855,7.8568697,46.36362059858221
164,73,13,0.656,0.292,0.052,136.34648,372.04858,215.39899,845.4707,6.0,47.887819204297564
168,74,8,0.672,0.296,0.032,139.9805,392.8393,214.84866,872.4707,5.0,48.1475711506937
146,86,18,0.584,0.344,0.072,119.72916,340.99683,209.80247,723.9623,8.0,47.91793688817416
147,83,20,0.588,0.332,0.08,122.07965,343.58826,216.57683,737.32623,5.770342,47.89289357738017
151,81,18,0.604,0.324,0.072,124.98166,351.6764,217.6695,748.32623,3.645731,48.1167043325404
150,84,16,0.6,0.336,0.064,125.190506,354.68262,225.29364,754.9873,1.8723288,47.68521653386778
151,84,15,0.604,0.336,0.06,128.15549,356.23453,231.44946,762.89,2.0,47.048331422091
150,86,14,0.6,0.344,0.056,129.68399,361.08252,235.5962,769.3068,1.0,46.52430202417782
153,83,14,0.612,0.332,0.056,129.35733,363.7035,236.21094,772.5166,7.0,47.50633781496436
157,79,14,0.628,0.316,0.056,129.95099,366.63336,237.92227,776.30457,7.0,48.22458891411953
159,76,15,0.636,0.304,0.06,129.12155,369.72693,241.43246,781.30457,11.174183,49.19004939809384
159,76,15,0.636,0.304,0.06,126.85764,372.45285,239.21632,788.30457,4.0,50.03642775249319
156,79,15,0.624,0.316,0.06,125.67783,371.24417,243.92004,792.51276,7.0,49.74811312913517
159,77,14,0.636,0.308,0.056,125.47687,376.86243,246.05759,793.51276,5.5688915,50.33652954573336
163,74,13,0.652,0.296,0.052,126.48185,380.28854,244.13399,808.48596,4.8485746,50.75545804302238
164,73,13,0.656,0.292,0.052,128.32281,381.52612,241.73897,800.53156,3.990099,50.11633647363488
164,70,16,0.656,0.28,0.064,130.42554,379.1367,246.33998,805.3279,3.1924572,49.90589888861724
165,70,15,0.66,0.28,0.06,134.13275,385.3136,252.13045,809.113,2.9538174,49.30260745624765
162,72,16,0.648,0.288,0.064,132.97089,381.7443,259.3711,811.9069,14.0,49.19793057181233
160,73,17,0.64,0.292,0.068,129.51913,378.64047,259.5106,813.9717,18.0,49.76803196559195
161,70,19,0.644,0.28,0.076,133.34627,382.5076,264.78958,816.3928,20.0,49.47579890914495
163,69,18,0.652,0.276,0.072,136.56961,392.18347,267.96915,840.3928,13.0,49.359558942989686
160,71,19,0.64,0.284,0.076,137.81982,388.34708,273.76266,842.81396,10.0,48.7813373360841
165,70,15,0.66,0.28,0.06,139.421,399.2884,272.73828,869.78235,13.0,49.04619230049139
164,71,15,0.656,0.284,0.06,142.21251,404.03864,279.4392,880.29865,16.59914,48.60263711080187
168,67,15,0.672,0.268,0.06,145.1827,408.29822,277.21912,892.63947,5.0,48.85360953317285
176,62,12,0.704,0.248,0.048,149.00417,424.5458,274.2108,939.63947,4.0,49.52922744131502
174,63,13,0.696,0.252,0.052,150.20764,426.58408,277.29187,944.49585,4.0,49.28402938094951
173,64,13,0.692,0.256,0.052,151.14108,428.1444,279.1494,948.4594,4.0,49.13692922367046
176,62,12,0.704,0.248,0.048,146.3932,425.2347,270.02817,951.8477,9.333333,50.33143382957497
179,61,10,0.716,0.244,0.04,146.88483,432.86087,264.41522,955.1673,13.333332,50.55521845168551
177,63,10,0.708,0.252,0.04,146.67009,431.7641,265.994,957.5296,14.740828,50.0710430318286
178,62,10,0.712,0.248,0.04,150.90498,440.2489,271.38913,964.62463,13.6086445,49.81488696717134
180,60,10,0.72,0.24,0.04,152.05658,437.18192,260.03516,967.62463,13.6086445,49.46602346214059
180,60,10,0.72,0.24,0.04,152.19608,434.33438,263.6269,975.26385,13.554169,49.37547181879928
179,61,10,0.716,0.244,0.04,152.79993,438.15103,269.44495,985.1937,12.730419,49.41091840615264
181,60,9,0.724,0.24,0.036,153.32497,442.87256,273.96344,988.1937,7.0,49.67452469626733
184,58,8,0.736,0.232,0.032,152.21217,447.45792,264.66672,995.1937,8.0,50.403237562990405
183,58,9,0.732,0.232,0.036,158.14674,448.32544,273.21613,1008.584,8.333333,49.351809577623506
189,53,8,0.756,0.212,0.032,161.03557,460.66882,270.3507,1057.584,7.0,50.14203806297156
191,52,7,0.764,0.208,0.028,165.41188,473.8358,274.02615,1070.5454,7.0,49.879387061453606
169,68,13,0.676,0.272,0.052,140.23474,399.8566,243.55774,848.8453,6.0,49.58779376035091
173,66,11,0.692,0.264,0.044,141.36563,404.1507,231.64522,855.7399,11.6946335,49.70652708568378
173,65,12,0.692,0.26,0.048,138.88237,401.5368,235.40125,866.7399,4.0,50.54923476322438
172,66,12,0.688,0.264,0.048,137.18158,400.46378,235.1864,866.5399,5.0,50.84970294276719
172,66,12,0.688,0.264,0.048,140.65027,404.83878,240.1226,873.1842,12.0,50.23426740367723
171,66,13,0.684,0.264,0.052,139.08574,399.90945,236.98079,875.1842,6.0,50.62391110845784
174,65,11,0.696,0.26,0.044,137.64919,399.12823,226.80322,885.1842,6.0,50.77012074291998
178,62,10,0.712,0.248,0.04,142.70044,412.73077,231.80043,915.1842,4.0,50.80074919349136
184,58,8,0.736,0.232,0.032,145.25406,422.86896,225.56651,937.1842,4.0,50.76559883555456
186,56,8,0.744,0.224,0.032,145.41357,421.11453,228.9907,949.83124,5.0,51.10173765473156
175,66,9,0.7,0.264,0.036,134.14078,393.2409,222.99762,832.71106,5.0,50.65013986776467
159,78,13,0.636,0.312,0.052,120.83445,359.63684,211.05986,761.6281,7.0,50.05599051005266
160,76,14,0.64,0.304,0.056,123.07948,363.85593,213.0059,768.2229,6.142562,49.94414751324076
162,74,14,0.648,0.296,0.056,120.30749,366.85025,208.37749,774.7634,4.942562,51.23807761069475
163,74,13,0.652,0.296,0.052,116.92723,362.9992,204.51309,780.89154,5.8206177,51.71984300063924
169,72,9,0.676,0.288,0.036,126.53787,388.41708,211.70221,826.89154,3.0,50.96798996108556
173,68,9,0.692,0.272,0.036,131.28348,393.08844,210.49164,832.89154,6.0,50.19623398433033
174,67,9,0.696,0.268,0.036,131.77281,396.59348,211.12154,839.43207,7.0,50.387032072583686
176,64,10,0.704,0.256,0.04,133.02237,401.116,214.88431,849.3636,7.0,50.88269487988146
182,61,7,0.728,0.244,0.028,135.21877,409.64383,207.81676,858.801,3.0,50.770663114497445
181,60,9,0.724,0.24,0.036,138.56134,405.28287,212.80531,868.92487,2.0,49.94595102180029
185,59,6,0.74,0.236,0.024,144.01399,430.46127,219.38889,914.92487,1.6273761,50.07601071885802
188,57,5,0.752,0.228,0.02,143.42485,435.3509,214.81459,929.27893,12.0,50.46362060069806
189,53,8,0.756,0.212,0.032,143.39099,421.43506,216.75314,942.0559,13.0,50.329541218103266
193,50,7,0.772,0.2,0.028,142.98639,433.047,217.08331,954.7071,5.0,51.20631774381764
191,52,7,0.764,0.208,0.028,142.49197,430.40283,219.50122,956.7071,3.0,51.12691156578149
192,52,6,0.768,0.208,0.024,144.62492,434.9076,219.1846,966.7071,5.0,50.76835770260369
193,51,6,0.772,0.204,0.024,148.42172,439.83118,223.35101,982.6415,8.0,49.97009290642746
193,52,5,0.772,0.208,0.02,148.59541,439.28662,223.83607,998.55975,2.0,49.604636251842756
199,46,5,0.796,0.184,0.02,150.49323,450.37958,223.04054,1016.55975,2.0,50.373701874767
204,41,5,0.816,0.164,0.02,149.3698,453.59137,220.39713,1016.55975,8.0,51.39365683548386
202,43,5,0.808,0.172,0.02,149.68994,449.73035,224.6172,1018.55975,6.0,50.918623118850526
204,41,5,0.816,0.164,0.02,155.99857,454.57144,228.41547,1033.7511,4.0,49.22348758322915
203,42,5,0.812,0.168,0.02,160.80316,460.62473,234.11853,1039.7511,7.8276215,48.11336686593132
206,39,5,0.824,0.156,0.02,164.12413,473.2228,233.36736,1057.7511,4.0,48.01297031915602
205,40,5,0.82,0.16,0.02,164.90594,476.44562,236.01035,1075.1849,6.0,48.06926416499483
207,38,5,0.828,0.152,0.02,173.0511,490.32382,242.65857,1088.0215,12.0,47.142393209593145
209,36,5,0.836,0.144,0.02,175.09117,497.3241,240.784,1100.3334,10.0,47.29024175602536
183,51,16,0.732,0.204,0.064,154.49855,379.6324,234.33946,881.7763,4.0,46.82793630790548
189,48,13,0.756,0.192,0.052,156.16705,393.515,229.28604,899.78284,4.0,47.14723231134122
193,45,12,0.772,0.18,0.048,158.82895,406.98178,235.19682,920.78284,3.0,47.64431108699865
195,44,11,0.78,0.176,0.044,164.70003,416.4049,241.4855,925.78284,5.0,46.64903322540341
194,47,9,0.776,0.188,0.036,163.12674,407.44424,239.06027,931.3785,7.156662,45.79145759921813
194,47,9,0.776,0.188,0.036,166.04822,412.40576,244.28177,937.4716,12.0,45.474358725827194
193,48,9,0.772,0.192,0.036,167.0423,416.40872,250.22952,946.4716,12.0,45.60632599213569
193,48,9,0.772,0.192,0.036,167.45589,421.65747,254.02702,959.4716,11.0,46.12475597266167
186,53,11,0.744,0.212,0.044,157.21661,390.39572,250.3209,914.76544,3.0,46.742954570221634
186,53,11,0.744,0.212,0.044,157.6014,397.84818,253.5977,928.9974,4.0,47.50110756393406
187,53,10,0.748,0.212,0.04,161.15317,408.1493,259.47845,945.06494,8.0,47.394058884572594
187,54,9,0.748,0.216,0.036,160.93971,417.8592,258.98917,960.06494,6.333333,47.99880892110378
188,53,9,0.752,0.212,0.036,163.13988,427.67703,262.36832,975.6184,5.333333,48.23811276943889
189,52,9,0.756,0.208,0.036,166.4604,429.83978,260.86414,989.27246,8.696439,47.56826108325914
190,50,10,0.76,0.2,0.04,167.98886,430.29538,266.60913,1001.5352,8.096439,47.64614447265922
191,49,10,0.764,0.196,0.04,171.84784,433.92032,272.6714,1014.5207,9.269193,47.33790089144896
195,47,8,0.78,0.188,0.032,175.82074,446.39474,259.32465,1033.5208,6.0,47.09795245926217
195,48,7,0.78,0.192,0.028,177.49916,454.01114,254.16306,1046.4901,3.8000002,46.96795766924698
196,48,6,0.784,0.192,0.024,179.10109,459.67142,247.36766,1059.9935,1.6000004,46.620626020992866
198,46,6,0.792,0.184,0.024,182.89566,469.46255,244.60835,1070.9935,0.6000004,46.69156338188623
198,46,6,0.792,0.184,0.024,183.59909,474.03757,244.93404,1073.9935,1.7937403,46.98873707910753
194,50,6,0.776,0.2,0.024,182.33221,461.8725,248.1055,1076.9935,0.0,46.574738282775805
196,50,4,0.784,0.2,0.016,180.1763,463.93286,226.94911,1079.9935,0.7937403,46.40503953849021
196,50,4,0.784,0.2,0.016,182.02864,470.72116,229.13705,1086.3206,4.0,46.379315312799015
198,48,4,0.792,0.192,0.016,184.3086,481.73508,227.00021,1093.5973,5.0,46.631004168113584
197,49,4,0.788,0.196,0.016,179.94194,478.48044,226.10887,1099.6067,3.3333335,47.73195379308891
197,49,4,0.788,0.196,0.016,174.8976,475.01147,220.26768,1104.3018,3.4814339,48.80295706959806
195,51,4,0.78,0.204,0.016,173.88254,475.24088,223.36606,1108.2191,3.405241,48.85390278915293
194,52,4,0.776,0.208,0.016,175.6745,475.88043,228.46266,1111.9557,3.1311913,48.420149553563526
193,53,4,0.772,0.212,0.016,177.49475,477.01932,233.56044,1116.4518,7.4645243,48.017920237783976
193,53,4,0.772,0.212,0.016,176.24794,479.68024,231.87404,1121.663,4.0,48.510110546580115
176,68,6,0.704,0.272,0.024,157.07997,434.62476,228.75546,984.6414,5.0,48.11614172963892
175,69,6,0.7,0.276,0.024,157.18222,437.9895,231.97081,996.33795,4.2665997,48.14410286477506
176,69,5,0.704,0.276,0.02,157.94957,441.85092,235.0209,1008.3714,2.215928,48.00341362531618
184,62,4,0.736,0.248,0.016,160.16714,462.5549,238.9938,1055.3713,0.54426956,49.654614499962925
173,73,4,0.692,0.292,0.016,144.57433,434.43973,221.68047,944.16986,1.0,49.68014937342924
174,72,4,0.696,0.288,0.016,146.40253,440.10608,225.51222,951.74194,0.0,49.67144008969627
178,67,5,0.712,0.268,0.02,148.95131,441.43326,226.34184,958.24927,4.0,49.745252898865154
181,64,5,0.724,0.256,0.02,150.6996,449.4302,229.99312,970.24927,5.0,50.09163887183241
182,62,6,0.728,0.248,0.024,152.47061,452.82205,235.78021,982.24927,3.0,50.39321911039588
156,75,19,0.624,0.3,0.076,126.524666,372.93256,230.28232,781.0537,4.0,50.01972400760133
152,79,19,0.608,0.316,0.076,127.592,373.2194,238.2011,783.0537,13.777435,49.42370183004824
147,84,19,0.588,0.336,0.076,127.20993,370.3159,244.73782,783.0537,13.901894,48.72547492102604
149,83,18,0.596,0.332,0.072,124.82913,372.3522,246.49355,786.3012,14.901894,49.603758998739075
158,73,19,0.632,0.292,0.076,130.00172,378.10843,242.73398,803.66406,16.968502,50.35919630131685
156,76,18,0.624,0.304,0.072,128.25894,381.1126,247.91826,813.0258,11.0,50.48338512399642
162,73,15,0.648,0.292,0.06,130.64597,387.44226,244.38603,824.0258,3.0,50.48634633107941
165,72,13,0.66,0.288,0.052,135.23065,393.5686,252.49588,851.0258,4.0,49.9678429234773
171,67,12,0.684,0.268,0.048,140.86316,403.80203,257.07806,878.0258,3.0,49.79705134011602
168,71,11,0.672,0.284,0.044,137.67554,402.82883,262.02145,888.5741,2.0,49.95106543825751
172,68,10,0.688,0.272,0.04,141.19168,410.1025,263.68558,901.2789,3.0,49.983464519409615
178,62,10,0.712,0.248,0.04,140.59036,420.1315,264.55646,904.2789,5.0,51.672906240390155
181,59,10,0.724,0.236,0.04,142.46056,416.7695,263.58786,912.9754,5.0,51.60295092871093
180,61,9,0.72,0.244,0.036,138.22493,413.96902,263.3952,920.22595,5.0,52.373394363065024
180,64,6,0.72,0.256,0.024,137.60962,416.7032,255.02454,927.22595,4.0,51.87600745615783
178,66,6,0.712,0.264,0.024,139.75476,417.19016,261.58835,938.47314,3.0,51.05622897802096
177,67,6,0.708,0.268,0.024,136.07695,420.77197,264.18906,948.30817,3.0,52.119326382180596
179,65,6,0.716,0.26,0.024,139.56787,427.2046,268.69278,955.30817,2.0,51.76562725018449
183,60,7,0.732,0.24,0.028,144.66525,433.28522,266.52057,972.30817,2.8598046,51.79520355581918
183,61,6,0.732,0.244,0.024,143.47903,431.03427,257.64926,975.30817,0.78064346,51.36058590838912
186,59,5,0.744,0.236,0.02,149.95776,442.84735,261.29825,999.5702,3.231617,50.59845657743791
188,57,5,0.752,0.228,0.02,148.71355,442.60413,259.7419,1007.6118,3.564951,50.95016743936868
186,61,3,0.744,0.244,0.012,146.45924,449.2567,257.83255,1016.352,4.0717106,50.73361011352973
191,56,3,0.764,0.224,0.012,147.04224,447.16342,262.3916,1024.9465,2.2338629,51.12984989975667
192,56,2,0.768,0.224,0.008,151.06233,461.09515,268.88818,1073.9465,4.0,50.96896247321275
194,53,3,0.776,0.212,0.012,155.87274,469.34628,273.51645,1081.3251,6.0,50.81750960741193
192,56,2,0.768,0.224,0.008,158.45412,478.1188,280.43338,1089.4315,11.375793,50.21984652892571
196,52,2,0.784,0.208,0.008,162.08426,490.32355,279.91605,1098.3096,10.381884,50.60332304384793
196,52,2,0.784,0.208,0.008,165.91493,499.17703,284.7442,1107.5455,8.901351,50.07228733199009
197,51,2,0.788,0.204,0.008,168.33919,506.76694,289.3296,1117.6835,7.3832245,50.22193994131522
196,52,2,0.784,0.208,0.008,172.75232,511.47217,295.913,1130.6528,7.1236134,49.32499732969155
186,57,7,0.744,0.228,0.028,162.0643,463.18842,273.00864,1005.1643,5.0,48.8347823889926
188,56,6,0.752,0.224,0.024,158.20914,460.62573,263.8982,1007.1643,5.0,49.456363634541056
191,53,6,0.764,0.212,0.024,160.23523,463.16705,262.12546,1015.1661,5.0,49.44267042710272
190,54,6,0.76,0.216,0.024,164.47592,468.83002,268.23492,1027.436,5.0,48.65897581964963
192,53,5,0.768,0.212,0.02,166.36978,482.06964,269.41934,1038.8462,8.858689,48.853265093479415
194,52,4,0.776,0.208,0.016,168.55344,484.54056,266.73172,1056.8462,3.0,48.41711225533073
196,50,4,0.784,0.2,0.016,167.31409,496.12845,269.5461,1073.437,5.0,49.63719018617849
196,49,5,0.784,0.196,0.02,164.79749,491.59766,266.09558,1084.3125,2.0,50.47687283529377
195,50,5,0.78,0.2,0.02,169.79587,494.76746,273.2599,1095.1461,2.0,49.56436124427638
197,48,5,0.788,0.192,0.02,173.98021,506.64795,274.91348,1125.1461,2.0,49.55591872238802
198,47,5,0.792,0.188,0.02,174.61598,511.39984,279.878,1136.5508,4.0,49.91750503575896
173,64,13,0.692,0.256,0.052,149.68605,421.0955,269.35315,888.6406,5.7545805,49.93975789976685
176,62,12,0.704,0.248,0.048,153.51158,426.97733,258.59457,910.6406,4.662344,49.51286550873193
179,61,10,0.716,0.244,0.04,154.59868,430.04672,253.0551,918.8632,3.0561132,49.3671074443264
178,62,10,0.712,0.248,0.04,153.30005,425.43076,254.49846,932.8632,3.199215,49.39767112332266
181,59,10,0.724,0.236,0.04,156.13171,429.25745,252.10226,938.8632,4.7541904,49.38603017784772
179,61,10,0.716,0.244,0.04,152.67111,430.4396,250.03828,944.40326,1.0875239,50.1878692995706
161,70,19,0.644,0.28,0.076,132.00732,373.3323,241.21756,827.0198,0.08752394,50.83636232425011
162,73,15,0.648,0.292,0.06,128.84642,379.4671,227.30428,834.1644,1.7541904,51.031044772837056
164,74,12,0.656,0.296,0.048,127.74242,385.7751,226.16551,845.1644,1.7188759,51.64377805418554
165,73,12,0.66,0.292,0.048,129.39339,392.1094,230.66835,853.7409,2.7917295,51.77814904777552
165,73,12,0.66,0.292,0.048,128.3972,388.38733,226.16614,863.992,4.4712276,51.88070311766206
162,76,12,0.648,0.304,0.048,129.6005,392.10092,234.14478,871.91095,6.364273,51.30941556736071
165,71,14,0.66,0.284,0.056,129.84795,391.3221,236.89133,873.752,4.449711,52.0963728488423
167,69,14,0.668,0.276,0.056,135.73601,400.14,243.37007,885.91095,2.2768927,51.51955773240116
167,71,12,0.668,0.284,0.048,134.51395,403.1074,247.6883,894.90173,3.423421,51.62735416610304
168,71,11,0.672,0.284,0.044,139.73538,410.1963,253.47304,919.90173,5.090088,50.84886736652698
171,69,10,0.684,0.276,0.04,140.89394,412.6713,250.60257,929.5902,4.827346,50.99166602806509
172,68,10,0.688,0.272,0.04,140.79019,417.04626,256.0835,938.6433,2.5784125,51.64735372101496
174,66,10,0.696,0.264,0.04,144.38383,420.86887,260.47772,963.6433,7.64264,51.413827072974534
177,64,9,0.708,0.256,0.036,143.95671,426.21674,250.57985,974.0793,8.857918,51.77499860883109
180,61,9,0.72,0.244,0.036,145.64246,436.02374,253.85904,984.793,9.0,52.61170344952553
181,60,9,0.724,0.24,0.036,147.07176,444.31366,257.25842,1005.793,10.0,52.82918657195115
184,58,8,0.736,0.232,0.032,147.50783,456.18915,253.49612,1015.4815,8.0,53.336267323538785
185,55,10,0.74,0.22,0.04,147.95555,452.363,257.37064,1025.9175,7.0,53.714395712515405
